country,year,age,gender,cases
BE,2001,35-44,F,24.0
BE,2002,35-44,F,16.0
BE,2003,35-44,F,15.0
BE,2004,35-44,F,20.0
BE,2005,35-44,F,15.0
BE,2006,35-44,F,18.0
BE,2007,35-44,F,23.0
BE,2008,35-44,F,22.0
BF,1995,35-44,F,39.0
BF,1996,35-44,F,67.0
BF,1997,35-44,F,67.0
BF,1998,35-44,F,86.0
BF,1999,35-44,F,92.0
BF,2000,35-44,F,101.0
BF,2001,35-44,F,100.0
BF,2002,35-44,F,104.0
BF,2003,35-44,F,132.0
BF,2004,35-44,F,148.0
BF,2005,35-44,F,174.0
BF,2006,35-44,F,198.0
BF,2007,35-44,F,187.0
BF,2008,35-44,F,180.0
BG,2000,35-44,F,7.0
BG,2001,35-44,F,13.0
BG,2002,35-44,F,45.0
BG,2003,35-44,F,63.0
BG,2004,35-44,F,64.0
BG,2005,35-44,F,59.0
BG,2006,35-44,F,86.0
BG,2007,35-44,F,53.0
BG,2008,35-44,F,54.0
BH,1995,35-44,F,2.0
BH,1996,35-44,F,7.0
BH,1997,35-44,F,4.0
BH,1998,35-44,F,7.0
BH,1999,35-44,F,6.0
BH,2000,35-44,F,0.0
BH,2001,35-44,F,0.0
BH,2002,35-44,F,1.0
BH,2003,35-44,F,0.0
BH,2004,35-44,F,1.0
BH,2005,35-44,F,3.0
BH,2006,35-44,F,4.0
BH,2007,35-44,F,5.0
BH,2008,35-44,F,8.0
BI,1995,35-44,F,89.0
BI,1996,35-44,F,112.0
BI,1997,35-44,F,198.0
BI,1998,35-44,F,240.0
BI,1999,35-44,F,236.0
BI,2001,35-44,F,337.0
BI,2002,35-44,F,324.0
BI,2003,35-44,F,276.0
BI,2004,35-44,F,232.0
BI,2005,35-44,F,288.0
BI,2006,35-44,F,242.0
BI,2007,35-44,F,276.0
BI,2008,35-44,F,264.0
BJ,1995,35-44,F,118.0
BJ,1996,35-44,F,136.0
BJ,1997,35-44,F,124.0
BJ,1998,35-44,F,159.0
BJ,1999,35-44,F,153.0
BJ,2000,35-44,F,149.0
BJ,2002,35-44,F,159.0
BJ,2003,35-44,F,150.0
BJ,2004,35-44,F,147.0
BJ,2005,35-44,F,145.0
BJ,2006,35-44,F,158.0
BJ,2008,35-44,F,173.0
BM,2004,35-44,F,0.0
BN,1999,35-44,F,16.0
BN,2000,35-44,F,9.0
BN,2002,35-44,F,8.0
BN,2003,35-44,F,11.0
BN,2004,35-44,F,12.0
BN,2005,35-44,F,8.0
BN,2006,35-44,F,8.0
BN,2007,35-44,F,12.0
BN,2008,35-44,F,8.0
BO,1996,35-44,F,422.0
BO,1997,35-44,F,380.0
BO,1998,35-44,F,274.0
BO,1999,35-44,F,352.0
BO,2000,35-44,F,334.0
BO,2001,35-44,F,302.0
BO,2002,35-44,F,358.0
BO,2003,35-44,F,313.0
BO,2004,35-44,F,272.0
BO,2005,35-44,F,276.0
BO,2006,35-44,F,253.0
BO,2007,35-44,F,243.0
BO,2008,35-44,F,237.0
BR,1999,35-44,F,2621.0
BR,2000,35-44,F,5395.0
BR,2001,35-44,F,2296.0
BR,2002,35-44,F,2817.0
BR,2003,35-44,F,2540.0
BR,2004,35-44,F,2742.0
BR,2005,35-44,F,2626.0
BR,2006,35-44,F,2569.0
BR,2007,35-44,F,2327.0
BR,2008,35-44,F,2266.0
BS,1995,35-44,F,2.0
BS,1996,35-44,F,4.0
BS,1997,35-44,F,7.0
BS,1998,35-44,F,5.0
BS,1999,35-44,F,4.0
BS,2000,35-44,F,8.0
BS,2002,35-44,F,3.0
BS,2003,35-44,F,4.0
BS,2004,35-44,F,1.0
BS,2007,35-44,F,3.0
BS,2008,35-44,F,4.0
BT,1995,35-44,F,25.0
BT,1996,35-44,F,22.0
BT,1997,35-44,F,16.0
BT,1998,35-44,F,25.0
BT,1999,35-44,F,23.0
BT,2000,35-44,F,31.0
BT,2001,35-44,F,20.0
BT,2002,35-44,F,22.0
BT,2003,35-44,F,17.0
BT,2004,35-44,F,33.0
BT,2005,35-44,F,13.0
BT,2006,35-44,F,10.0
BT,2007,35-44,F,21.0
BT,2008,35-44,F,32.0
BW,1997,35-44,F,181.0
BW,1999,35-44,F,225.0
BW,2000,35-44,F,262.0
BW,2001,35-44,F,309.0
BW,2002,35-44,F,290.0
BW,2003,35-44,F,276.0
BW,2004,35-44,F,290.0
BW,2005,35-44,F,253.0
BW,2006,35-44,F,259.0
BW,2007,35-44,F,254.0
BW,2008,35-44,F,226.0
BY,2002,35-44,F,28.0
BY,2003,35-44,F,43.0
BY,2004,35-44,F,38.0
BY,2005,35-44,F,50.0
BY,2006,35-44,F,43.0
BY,2007,35-44,F,41.0
BY,2008,35-44,F,36.0
BZ,1995,35-44,F,0.0
BZ,1996,35-44,F,0.0
BZ,1997,35-44,F,2.0
BZ,2000,35-44,F,2.0
BZ,2001,35-44,F,4.0
BZ,2002,35-44,F,3.0
BZ,2003,35-44,F,3.0
BZ,2004,35-44,F,1.0
BZ,2005,35-44,F,4.0
BZ,2006,35-44,F,3.0
BZ,2007,35-44,F,5.0
BZ,2008,35-44,F,6.0
CA,1980,35-44,F,34.0
CA,1981,35-44,F,26.0
CA,1982,35-44,F,30.0
CA,1983,35-44,F,29.0
CA,1984,35-44,F,28.0
CA,1985,35-44,F,19.0
CA,1986,35-44,F,33.0
CA,1987,35-44,F,29.0
CA,1988,35-44,F,27.0
CA,1989,35-44,F,23.0
CA,1990,35-44,F,26.0
CA,1991,35-44,F,31.0
CA,1992,35-44,F,21.0
CA,1993,35-44,F,22.0
CA,1994,35-44,F,19.0
CA,1995,35-44,F,22.0
CA,1996,35-44,F,28.0
CA,1997,35-44,F,26.0
CA,1998,35-44,F,26.0
CA,1999,35-44,F,28.0
CA,2000,35-44,F,30.0
CA,2001,35-44,F,33.0
CA,2002,35-44,F,26.0
CA,2003,35-44,F,25.0
CA,2004,35-44,F,34.0
CA,2005,35-44,F,27.0
CA,2006,35-44,F,25.0
CA,2007,35-44,F,33.0
CA,2008,35-44,F,39.0
CD,1995,35-44,F,1232.0
CD,1996,35-44,F,1142.0
CD,1997,35-44,F,1271.0
CD,1998,35-44,F,2716.0
CD,1999,35-44,F,3117.0
CD,2000,35-44,F,3309.0
CD,2001,35-44,F,3704.0
CD,2002,35-44,F,3939.0
CD,2003,35-44,F,4826.0
CD,2004,35-44,F,5529.0
CD,2005,35-44,F,5832.0
CD,2006,35-44,F,5621.0
CD,2007,35-44,F,5939.0
CD,2008,35-44,F,6393.0
CF,1995,35-44,F,145.0
CF,1996,35-44,F,177.0
CF,1997,35-44,F,207.0
CF,1998,35-44,F,217.0
CF,1999,35-44,F,196.0
CF,2001,35-44,F,123.0
CF,2002,35-44,F,262.0
CF,2004,35-44,F,559.0
CF,2005,35-44,F,145.0
CF,2006,35-44,F,647.0
CF,2008,35-44,F,378.0
CG,1995,35-44,F,167.0
CG,1999,35-44,F,143.0
CG,2001,35-44,F,377.0
CG,2004,35-44,F,373.0
CG,2006,35-44,F,247.0
CG,2007,35-44,F,334.0
CG,2008,35-44,F,308.0
CH,1995,35-44,F,9.0
CH,1996,35-44,F,4.0
CH,1997,35-44,F,6.0
CH,1998,35-44,F,6.0
CH,1999,35-44,F,7.0
CH,2000,35-44,F,8.0
CH,2001,35-44,F,3.0
CH,2002,35-44,F,7.0
CH,2003,35-44,F,4.0
CH,2004,35-44,F,7.0
CH,2005,35-44,F,8.0
CH,2006,35-44,F,11.0
CH,2007,35-44,F,3.0
CH,2008,35-44,F,6.0
CI,1995,35-44,F,497.0
CI,1996,35-44,F,409.0
CI,1997,35-44,F,548.0
CI,1998,35-44,F,703.0
CI,1999,35-44,F,644.0
CI,2001,35-44,F,735.0
CI,2002,35-44,F,827.0
CI,2003,35-44,F,878.0
CI,2004,35-44,F,916.0
CI,2005,35-44,F,989.0
CI,2006,35-44,F,1069.0
CI,2007,35-44,F,1126.0
CI,2008,35-44,F,1171.0
CK,1980,35-44,F,0.0
CK,1981,35-44,F,0.0
CK,1982,35-44,F,3.0
CK,1983,35-44,F,3.0
CK,1984,35-44,F,0.0
CK,1985,35-44,F,0.0
CK,1986,35-44,F,0.0
CK,1987,35-44,F,0.0
CK,1989,35-44,F,0.0
CK,1991,35-44,F,0.0
CK,1992,35-44,F,1.0
CK,1993,35-44,F,0.0
CK,1994,35-44,F,0.0
CK,1995,35-44,F,0.0
CK,1996,35-44,F,0.0
CK,1997,35-44,F,1.0
CK,1998,35-44,F,0.0
CK,2000,35-44,F,0.0
CK,2001,35-44,F,0.0
CK,2002,35-44,F,0.0
CK,2003,35-44,F,0.0
CK,2004,35-44,F,0.0
CK,2005,35-44,F,0.0
CK,2006,35-44,F,0.0
CL,1995,35-44,F,108.0
CL,1996,35-44,F,72.0
CL,1997,35-44,F,80.0
CL,1999,35-44,F,97.0
CL,2000,35-44,F,70.0
CL,2001,35-44,F,76.0
CL,2002,35-44,F,82.0
CL,2003,35-44,F,81.0
CL,2004,35-44,F,76.0
CL,2005,35-44,F,60.0
CL,2006,35-44,F,74.0
CL,2007,35-44,F,63.0
CL,2008,35-44,F,49.0
CM,1995,35-44,F,223.0
CM,1996,35-44,F,202.0
CM,1997,35-44,F,341.0
CM,1998,35-44,F,268.0
CM,1999,35-44,F,505.0
CM,2000,35-44,F,293.0
CM,2001,35-44,F,328.0
CM,2002,35-44,F,545.0
CM,2003,35-44,F,745.0
CM,2004,35-44,F,756.0
CM,2005,35-44,F,1028.0
CM,2006,35-44,F,960.0
CM,2007,35-44,F,985.0
CM,2008,35-44,F,1027.0
CN,1995,35-44,F,8376.0
CN,1996,35-44,F,10214.0
CN,1997,35-44,F,11758.0
CN,1998,35-44,F,12672.0
CN,1999,35-44,F,12370.0
CN,2000,35-44,F,12377.0
CN,2001,35-44,F,12041.0
CN,2002,35-44,F,10505.0
CN,2003,35-44,F,14783.0
CN,2004,35-44,F,20613.0
CN,2005,35-44,F,24728.0
CN,2006,35-44,F,24564.0
CN,2007,35-44,F,23542.0
CN,2008,35-44,F,22370.0
CO,2000,35-44,F,523.0
CO,2001,35-44,F,429.0
CO,2002,35-44,F,402.0
CO,2003,35-44,F,512.0
CO,2004,35-44,F,513.0
CO,2005,35-44,F,457.0
CO,2006,35-44,F,520.0
CO,2007,35-44,F,459.0
CO,2008,35-44,F,441.0
CR,1995,35-44,F,11.0
CR,1996,35-44,F,7.0
CR,1997,35-44,F,40.0
CR,1998,35-44,F,47.0
CR,1999,35-44,F,37.0
CR,2000,35-44,F,24.0
CR,2001,35-44,F,20.0
CR,2002,35-44,F,19.0
CR,2003,35-44,F,21.0
CR,2004,35-44,F,34.0
CR,2005,35-44,F,18.0
CR,2006,35-44,F,20.0
CR,2007,35-44,F,19.0
CR,2008,35-44,F,20.0
CU,1995,35-44,F,29.0
CU,1996,35-44,F,20.0
CU,1997,35-44,F,33.0
CU,1998,35-44,F,23.0
CU,1999,35-44,F,27.0
CU,2000,35-44,F,26.0
CU,2001,35-44,F,22.0
CU,2002,35-44,F,22.0
CU,2003,35-44,F,20.0
CU,2004,35-44,F,15.0
CU,2005,35-44,F,26.0
CU,2006,35-44,F,22.0
CU,2008,35-44,F,22.0
CV,1997,35-44,F,8.0
CV,1998,35-44,F,5.0
CV,2001,35-44,F,7.0
CV,2002,35-44,F,12.0
CV,2003,35-44,F,13.0
CV,2004,35-44,F,11.0
CV,2005,35-44,F,4.0
CV,2006,35-44,F,5.0
CV,2007,35-44,F,5.0
CV,2008,35-44,F,11.0
CY,1995,35-44,F,1.0
CY,1996,35-44,F,0.0
CY,1998,35-44,F,0.0
CY,1999,35-44,F,3.0
CY,2002,35-44,F,0.0
CY,2003,35-44,F,2.0
CY,2004,35-44,F,0.0
CY,2005,35-44,F,0.0
CY,2006,35-44,F,0.0
CY,2007,35-44,F,1.0
CY,2008,35-44,F,1.0
CZ,1995,35-44,F,20.0
CZ,1996,35-44,F,11.0
CZ,1997,35-44,F,12.0
CZ,1998,35-44,F,12.0
CZ,1999,35-44,F,18.0
CZ,2000,35-44,F,9.0
CZ,2001,35-44,F,8.0
CZ,2002,35-44,F,8.0
CZ,2003,35-44,F,15.0
CZ,2004,35-44,F,9.0
CZ,2005,35-44,F,16.0
CZ,2006,35-44,F,12.0
CZ,2007,35-44,F,5.0
CZ,2008,35-44,F,8.0
DE,1995,35-44,F,167.0
DE,1996,35-44,F,180.0
DE,1997,35-44,F,154.0
DE,1998,35-44,F,141.0
DE,1999,35-44,F,98.0
DE,2001,35-44,F,48.0
DE,2002,35-44,F,50.0
DE,2003,35-44,F,86.0
DE,2004,35-44,F,97.0
DE,2005,35-44,F,73.0
DE,2006,35-44,F,77.0
DE,2007,35-44,F,152.0
DE,2008,35-44,F,61.0
DJ,1996,35-44,F,67.0
DJ,1997,35-44,F,75.0
DJ,1998,35-44,F,76.0
DJ,1999,35-44,F,84.0
DJ,2000,35-44,F,47.0
DJ,2001,35-44,F,59.0
DJ,2002,35-44,F,48.0
DJ,2003,35-44,F,55.0
DJ,2004,35-44,F,49.0
DJ,2005,35-44,F,66.0
DJ,2006,35-44,F,59.0
DJ,2007,35-44,F,62.0
DJ,2008,35-44,F,79.0
DK,1995,35-44,F,8.0
DK,1996,35-44,F,8.0
DK,1997,35-44,F,2.0
DK,1998,35-44,F,8.0
DK,1999,35-44,F,11.0
DK,2000,35-44,F,14.0
DK,2001,35-44,F,13.0
DK,2002,35-44,F,11.0
DK,2003,35-44,F,12.0
DK,2004,35-44,F,10.0
DK,2005,35-44,F,13.0
DK,2006,35-44,F,9.0
DK,2007,35-44,F,8.0
DK,2008,35-44,F,5.0
DM,1996,35-44,F,0.0
DM,1997,35-44,F,0.0
DM,1998,35-44,F,1.0
DM,2002,35-44,F,1.0
DM,2006,35-44,F,1.0
DM,2007,35-44,F,0.0
DM,2008,35-44,F,0.0
DO,1996,35-44,F,61.0
DO,1997,35-44,F,171.0
DO,1998,35-44,F,141.0
DO,1999,35-44,F,226.0
DO,2000,35-44,F,212.0
DO,2002,35-44,F,137.0
DO,2003,35-44,F,211.0
DO,2004,35-44,F,177.0
DO,2005,35-44,F,209.0
DO,2006,35-44,F,189.0
DO,2007,35-44,F,174.0
DO,2008,35-44,F,163.0
DZ,1997,35-44,F,405.0
DZ,1999,35-44,F,281.0
DZ,2000,35-44,F,746.0
DZ,2001,35-44,F,352.0
DZ,2002,35-44,F,334.0
DZ,2003,35-44,F,326.0
DZ,2004,35-44,F,320.0
DZ,2005,35-44,F,389.0
DZ,2006,35-44,F,339.0
DZ,2007,35-44,F,335.0
DZ,2008,35-44,F,346.0
EC,1998,35-44,F,99.0
EC,2001,35-44,F,267.0
EC,2003,35-44,F,94.0
EC,2004,35-44,F,268.0
EC,2005,35-44,F,199.0
EC,2006,35-44,F,183.0
EC,2007,35-44,F,198.0
EC,2008,35-44,F,185.0
EE,1996,35-44,F,16.0
EE,1997,35-44,F,17.0
EE,1998,35-44,F,15.0
EE,1999,35-44,F,20.0
EE,2000,35-44,F,14.0
EE,2001,35-44,F,17.0
EE,2002,35-44,F,16.0
EE,2003,35-44,F,11.0
EE,2004,35-44,F,10.0
EE,2005,35-44,F,8.0
EE,2006,35-44,F,10.0
EE,2007,35-44,F,5.0
EE,2008,35-44,F,6.0
EG,1995,35-44,F,274.0
EG,1996,35-44,F,259.0
EG,1997,35-44,F,264.0
EG,1998,35-44,F,291.0
EG,1999,35-44,F,248.0
EG,2000,35-44,F,257.0
EG,2001,35-44,F,265.0
EG,2002,35-44,F,245.0
EG,2003,35-44,F,268.0
EG,2004,35-44,F,233.0
EG,2005,35-44,F,205.0
EG,2006,35-44,F,338.0
EG,2007,35-44,F,245.0
EG,2008,35-44,F,308.0
ER,1997,35-44,F,20.0
ER,1998,35-44,F,11.0
ER,1999,35-44,F,34.0
ER,2000,35-44,F,71.0
ER,2001,35-44,F,66.0
ER,2002,35-44,F,52.0
ER,2003,35-44,F,100.0
ER,2004,35-44,F,67.0
ER,2005,35-44,F,72.0
ER,2006,35-44,F,64.0
ER,2007,35-44,F,56.0
ES,1995,35-44,F,64.0
ES,1998,35-44,F,61.0
ES,2001,35-44,F,116.0
ES,2002,35-44,F,131.0
ES,2003,35-44,F,113.0
ES,2004,35-44,F,125.0
ES,2005,35-44,F,151.0
ES,2006,35-44,F,137.0
ES,2007,35-44,F,136.0
ES,2008,35-44,F,173.0
ET,1995,35-44,F,382.0
ET,1996,35-44,F,576.0
ET,1997,35-44,F,1039.0
ET,1998,35-44,F,1220.0
ET,1999,35-44,F,1539.0
ET,2000,35-44,F,2105.0
ET,2001,35-44,F,2372.0
ET,2002,35-44,F,2685.0
ET,2003,35-44,F,2780.0
ET,2004,35-44,F,2984.0
ET,2005,35-44,F,2730.0
ET,2006,35-44,F,2704.0
ET,2007,35-44,F,2850.0
ET,2008,35-44,F,3251.0
FI,1995,35-44,F,7.0
FI,1996,35-44,F,3.0
FI,1997,35-44,F,2.0
FI,1998,35-44,F,9.0
FI,2000,35-44,F,3.0
FI,2001,35-44,F,5.0
FI,2002,35-44,F,0.0
FI,2003,35-44,F,3.0
FI,2004,35-44,F,3.0
FI,2005,35-44,F,1.0
FI,2006,35-44,F,3.0
FI,2007,35-44,F,2.0
FI,2008,35-44,F,2.0
FJ,1994,35-44,F,3.0
FJ,1995,35-44,F,2.0
FJ,1996,35-44,F,2.0
FJ,1997,35-44,F,1.0
FJ,1998,35-44,F,4.0
FJ,1999,35-44,F,5.0
FJ,2000,35-44,F,7.0
FJ,2001,35-44,F,7.0
FJ,2002,35-44,F,6.0
FJ,2003,35-44,F,4.0
FJ,2004,35-44,F,3.0
FJ,2005,35-44,F,6.0
FJ,2006,35-44,F,6.0
FJ,2007,35-44,F,6.0
FJ,2008,35-44,F,5.0
FM,1995,35-44,F,0.0
FM,1996,35-44,F,1.0
FM,1997,35-44,F,2.0
FM,1998,35-44,F,1.0
FM,2000,35-44,F,1.0
FM,2001,35-44,F,0.0
FM,2002,35-44,F,1.0
FM,2003,35-44,F,1.0
FM,2004,35-44,F,1.0
FM,2006,35-44,F,7.0
FM,2007,35-44,F,2.0
FM,2008,35-44,F,5.0
FR,1995,35-44,F,176.0
FR,1996,35-44,F,131.0
FR,1997,35-44,F,115.0
FR,1999,35-44,F,120.0
FR,2000,35-44,F,89.0
FR,2001,35-44,F,102.0
FR,2002,35-44,F,90.0
FR,2003,35-44,F,79.0
FR,2004,35-44,F,82.0
FR,2005,35-44,F,82.0
FR,2006,35-44,F,91.0
FR,2007,35-44,F,91.0
FR,2008,35-44,F,71.0
GA,1995,35-44,F,28.0
GA,1996,35-44,F,19.0
GA,1998,35-44,F,67.0
GA,1999,35-44,F,67.0
GA,2001,35-44,F,73.0
GA,2002,35-44,F,71.0
GA,2003,35-44,F,107.0
GA,2004,35-44,F,80.0
GA,2005,35-44,F,88.0
GA,2006,35-44,F,79.0
GA,2008,35-44,F,93.0
GB,1997,35-44,F,43.0
GB,1998,35-44,F,71.0
GB,1999,35-44,F,60.0
GB,2000,35-44,F,60.0
GB,2001,35-44,F,57.0
GB,2002,35-44,F,66.0
GB,2003,35-44,F,88.0
GB,2004,35-44,F,85.0
GB,2005,35-44,F,80.0
GB,2006,35-44,F,112.0
GB,2007,35-44,F,91.0
GB,2008,35-44,F,90.0
GD,1997,35-44,F,0.0
GD,1999,35-44,F,0.0
GD,2006,35-44,F,0.0
GE,1995,35-44,F,17.0
GE,1996,35-44,F,36.0
GE,1997,35-44,F,40.0
GE,1998,35-44,F,25.0
GE,1999,35-44,F,26.0
GE,2000,35-44,F,33.0
GE,2001,35-44,F,37.0
GE,2002,35-44,F,39.0
GE,2003,35-44,F,56.0
GE,2004,35-44,F,52.0
GE,2005,35-44,F,58.0
GE,2006,35-44,F,71.0
GE,2007,35-44,F,67.0
GE,2008,35-44,F,252.0
GH,1995,35-44,F,205.0
GH,1996,35-44,F,200.0
GH,1997,35-44,F,418.0
GH,1998,35-44,F,493.0
GH,1999,35-44,F,492.0
GH,2000,35-44,F,566.0
GH,2001,35-44,F,623.0
GH,2002,35-44,F,592.0
GH,2003,35-44,F,586.0
GH,2004,35-44,F,518.0
GH,2005,35-44,F,527.0
GH,2006,35-44,F,515.0
GH,2007,35-44,F,564.0
GM,1995,35-44,F,44.0
GM,1996,35-44,F,46.0
GM,1997,35-44,F,45.0
GM,1998,35-44,F,53.0
GM,1999,35-44,F,54.0
GM,2002,35-44,F,42.0
GM,2003,35-44,F,62.0
GM,2004,35-44,F,59.0
GM,2005,35-44,F,64.0
GM,2006,35-44,F,71.0
GM,2008,35-44,F,90.0
GN,1995,35-44,F,153.0
GN,1996,35-44,F,213.0
GN,1997,35-44,F,189.0
GN,1998,35-44,F,202.0
GN,1999,35-44,F,259.0
GN,2000,35-44,F,245.0
GN,2001,35-44,F,249.0
GN,2002,35-44,F,259.0
GN,2003,35-44,F,307.0
GN,2004,35-44,F,334.0
GN,2005,35-44,F,354.0
GN,2006,35-44,F,396.0
GN,2007,35-44,F,367.0
GN,2008,35-44,F,377.0
GQ,1995,35-44,F,20.0
GQ,1997,35-44,F,14.0
GQ,1998,35-44,F,20.0
GQ,2004,35-44,F,30.0
GQ,2008,35-44,F,35.0
GR,1997,35-44,F,8.0
GR,1998,35-44,F,13.0
GR,1999,35-44,F,8.0
GR,2000,35-44,F,10.0
GR,2001,35-44,F,7.0
GR,2002,35-44,F,17.0
GR,2003,35-44,F,7.0
GR,2004,35-44,F,10.0
GR,2005,35-44,F,8.0
GR,2006,35-44,F,8.0
GR,2007,35-44,F,11.0
GR,2008,35-44,F,2.0
GT,1995,35-44,F,221.0
GT,1996,35-44,F,212.0
GT,1997,35-44,F,183.0
GT,1998,35-44,F,199.0
GT,1999,35-44,F,194.0
GT,2000,35-44,F,175.0
GT,2001,35-44,F,118.0
GT,2002,35-44,F,147.0
GT,2003,35-44,F,157.0
GT,2004,35-44,F,227.0
GT,2005,35-44,F,277.0
GT,2007,35-44,F,145.0
GT,2008,35-44,F,162.0
GU,2000,35-44,F,2.0
GU,2001,35-44,F,3.0
GU,2002,35-44,F,3.0
GU,2003,35-44,F,4.0
GU,2004,35-44,F,2.0
GU,2005,35-44,F,1.0
GU,2006,35-44,F,1.0
GU,2007,35-44,F,0.0
GU,2008,35-44,F,0.0
GW,1996,35-44,F,94.0
GW,2000,35-44,F,47.0
GW,2002,35-44,F,66.0
GW,2003,35-44,F,78.0
GW,2004,35-44,F,103.0
GW,2005,35-44,F,92.0
GW,2006,35-44,F,90.0
GW,2008,35-44,F,123.0
GY,1995,35-44,F,6.0
GY,1996,35-44,F,4.0
GY,1997,35-44,F,8.0
GY,1998,35-44,F,26.0
GY,2000,35-44,F,7.0
GY,2001,35-44,F,16.0
GY,2002,35-44,F,34.0
GY,2003,35-44,F,56.0
GY,2004,35-44,F,29.0
GY,2005,35-44,F,41.0
GY,2006,35-44,F,20.0
GY,2007,35-44,F,17.0
GY,2008,35-44,F,13.0
HK,1997,35-44,F,83.0
HK,1999,35-44,F,72.0
HK,2000,35-44,F,86.0
HK,2001,35-44,F,83.0
HK,2002,35-44,F,90.0
HK,2003,35-44,F,102.0
HK,2004,35-44,F,87.0
HK,2005,35-44,F,92.0
HK,2006,35-44,F,73.0
HK,2007,35-44,F,74.0
HK,2008,35-44,F,65.0
HN,1995,35-44,F,134.0
HN,1996,35-44,F,106.0
HN,1997,35-44,F,80.0
HN,1998,35-44,F,158.0
HN,1999,35-44,F,164.0
HN,2000,35-44,F,258.0
HN,2001,35-44,F,352.0
HN,2002,35-44,F,339.0
HN,2003,35-44,F,225.0
HN,2004,35-44,F,211.0
HN,2005,35-44,F,125.0
HN,2006,35-44,F,123.0
HN,2007,35-44,F,110.0
HN,2008,35-44,F,114.0
HR,1995,35-44,F,57.0
HR,1997,35-44,F,54.0
HR,1998,35-44,F,54.0
HR,1999,35-44,F,15.0
HR,2001,35-44,F,54.0
HR,2002,35-44,F,20.0
HR,2003,35-44,F,18.0
HR,2004,35-44,F,11.0
HR,2005,35-44,F,15.0
HR,2006,35-44,F,16.0
HR,2008,35-44,F,13.0
HT,1996,35-44,F,303.0
HT,1997,35-44,F,515.0
HT,1998,35-44,F,620.0
HT,1999,35-44,F,614.0
HT,2000,35-44,F,513.0
HT,2001,35-44,F,498.0
HT,2002,35-44,F,550.0
HT,2003,35-44,F,606.0
HT,2004,35-44,F,688.0
HT,2005,35-44,F,633.0
HT,2006,35-44,F,638.0
HT,2007,35-44,F,632.0
HT,2008,35-44,F,677.0
HU,1996,35-44,F,51.0
HU,1997,35-44,F,35.0
HU,1998,35-44,F,34.0
HU,1999,35-44,F,37.0
HU,2000,35-44,F,19.0
HU,2001,35-44,F,31.0
HU,2002,35-44,F,36.0
HU,2003,35-44,F,27.0
HU,2004,35-44,F,25.0
HU,2005,35-44,F,11.0
HU,2006,35-44,F,19.0
HU,2007,35-44,F,18.0
HU,2008,35-44,F,15.0
ID,1995,35-44,F,282.0
ID,1996,35-44,F,1091.0
ID,1997,35-44,F,1751.0
ID,1998,35-44,F,3130.0
ID,1999,35-44,F,3624.0
ID,2001,35-44,F,4849.0
ID,2002,35-44,F,6773.0
ID,2003,35-44,F,7889.0
ID,2004,35-44,F,10953.0
ID,2005,35-44,F,13022.0
ID,2006,35-44,F,14421.0
ID,2007,35-44,F,13211.0
ID,2008,35-44,F,13513.0
IE,1998,35-44,F,1.0
IE,1999,35-44,F,3.0
IE,2000,35-44,F,13.0
IE,2001,35-44,F,3.0
IE,2002,35-44,F,5.0
IE,2003,35-44,F,6.0
IE,2004,35-44,F,2.0
IE,2005,35-44,F,3.0
IE,2006,35-44,F,8.0
IE,2007,35-44,F,22.0
IE,2008,35-44,F,8.0
IL,1996,35-44,F,2.0
IL,1997,35-44,F,18.0
IL,1998,35-44,F,7.0
IL,1999,35-44,F,7.0
IL,2000,35-44,F,7.0
IL,2001,35-44,F,8.0
IL,2002,35-44,F,15.0
IL,2003,35-44,F,13.0
IL,2004,35-44,F,8.0
IL,2005,35-44,F,8.0
IL,2006,35-44,F,4.0
IL,2007,35-44,F,5.0
IL,2008,35-44,F,14.0
IN,1995,35-44,F,80.0
IN,1996,35-44,F,281.0
IN,1997,35-44,F,369.0
IN,1998,35-44,F,670.0
IN,1999,35-44,F,2773.0
IN,2000,35-44,F,11768.0
IN,2001,35-44,F,10103.0
IN,2002,35-44,F,21378.0
IN,2003,35-44,F,23320.0
IN,2004,35-44,F,27000.0
IN,2005,35-44,F,28577.0
IN,2006,35-44,F,31128.0
IN,2007,35-44,F,32407.0
IN,2008,35-44,F,33664.0
IQ,1995,35-44,F,915.0
IQ,1997,35-44,F,499.0
IQ,1998,35-44,F,542.0
IQ,1999,35-44,F,824.0
IQ,2000,35-44,F,136.0
IQ,2001,35-44,F,147.0
IQ,2002,35-44,F,172.0
IQ,2003,35-44,F,154.0
IQ,2004,35-44,F,139.0
IQ,2005,35-44,F,151.0
IQ,2006,35-44,F,133.0
IQ,2007,35-44,F,154.0
IQ,2008,35-44,F,125.0
IR,1995,35-44,F,664.0
IR,1996,35-44,F,347.0
IR,1997,35-44,F,361.0
IR,1998,35-44,F,307.0
IR,1999,35-44,F,277.0
IR,2000,35-44,F,322.0
IR,2001,35-44,F,278.0
IR,2002,35-44,F,275.0
IR,2003,35-44,F,254.0
IR,2004,35-44,F,213.0
IR,2005,35-44,F,186.0
IR,2006,35-44,F,185.0
IR,2007,35-44,F,173.0
IR,2008,35-44,F,137.0
IS,1995,35-44,F,0.0
IS,1996,35-44,F,0.0
IS,1997,35-44,F,0.0
IS,1998,35-44,F,0.0
IS,2001,35-44,F,1.0
IS,2002,35-44,F,0.0
IS,2003,35-44,F,0.0
IS,2004,35-44,F,0.0
IS,2005,35-44,F,0.0
IS,2006,35-44,F,0.0
